Experiment	Sweeper	
Saved Date	30.06.2023 16:04:31	
User		
Date		
Start time	30.06.2023 16:04:25	
Sweep channel: Name	Output 2 (V)	
Sweep channel: Start (V)	-200E-6	
Sweep channel: Stop (V)	200E-6	
Sweep channel: Points	501	
Sweep channel: Max slew rate (V/s)	Inf	
Sweep channel: Initial settling time (s)	20E+3	
Sweep channel: End settling time (s)	2E+0	
Sweep channel: Backward sweep	TRUE	
Sweep channel: Number of sweeps	2	
Sweep channel: Reset	FALSE	
Step channel 1: Name	Output 3 (V)	
Step channel 1: Start (V)	50E-3	
Step channel 1: Stop (V)	50E-3	
Step channel 1: Points	2	
Step channel 1: Max slew rate (V/s)	10E+0	
Step channel 1:  Initial settling time (s)	2E+0	
Step channel 1: End settling time (s)	2E+0	
Step channel 1: Backward sweep	FALSE	
Step channel 1: Reset	FALSE	
Sweep Type	2D-Both RT	
Acquire channels	Input 1 (V);LI Demod 3 X (V)	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Output 2 Setp. (V)	Input 1 [00001] (V)	LI Demod 3 X [00001] (V)	Input 1 [00001] [bwd] (V)	LI Demod 3 X [00001] [bwd] (V)
53.599986E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
54.399992E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
55.199998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
55.999975E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
56.799981E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
57.599987E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
58.399994E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
59.200000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
59.999977E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
60.799983E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
61.599989E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
62.399995E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
63.200001E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
63.999978E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
64.799984E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
65.599990E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
66.399996E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
67.200002E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
67.999979E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
68.799985E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
69.599992E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
70.399998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
71.199975E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
71.999981E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
72.799987E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
73.599993E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
74.399999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
75.199976E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
75.999982E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
76.799988E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
77.599994E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
78.400000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
79.199977E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
79.999983E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
80.799990E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
81.599996E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
82.400002E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
83.199979E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
83.999985E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
84.799991E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
85.599997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
86.399974E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
87.199980E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
87.999986E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
88.799992E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
89.599998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
90.399975E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
91.199981E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
91.999987E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
92.799994E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
93.600000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
94.399977E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
95.199983E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
95.999989E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
96.799995E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
97.600001E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
98.399978E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
99.199984E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
99.999990E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
100.80000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
101.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
102.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
103.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
103.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
104.80000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
105.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
106.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
107.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
107.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
108.80000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
109.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
110.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
111.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
111.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
112.80000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
113.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
114.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
115.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
116.00000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
116.79997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
117.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
118.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
119.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
120.00000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
120.79997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
121.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
122.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
123.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
124.00000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
124.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
125.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
126.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
127.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
128.00000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
128.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
129.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
130.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
131.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
131.99997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
132.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
133.59998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
134.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
135.20000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
135.99997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
136.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
137.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
138.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
139.20000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
139.99997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
140.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
141.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
142.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
143.20000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
143.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
144.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
145.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
146.39999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
147.19997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
147.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
148.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
149.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
150.40000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
151.19997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
151.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
152.79998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
153.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
154.40000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
155.19997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
155.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
156.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
157.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
158.40000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
159.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
159.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
160.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
161.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
162.39997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
163.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
163.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
164.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
165.59999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
166.39997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
167.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
167.99998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
168.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
169.60000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
170.39997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
171.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
171.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
172.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
173.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
174.39997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
175.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
175.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
176.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
177.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
178.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
179.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
179.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
180.79999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
181.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
182.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
183.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
183.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
184.80000E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
185.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
186.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
187.19998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
187.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
188.79997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
189.59997E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
190.39998E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
191.19999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
191.99999E-6	0.0000000E+0	NaN	0.0000000E+0	NaN
192.79997E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
193.59998E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
194.39998E-6	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
195.19999E-6	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
195.99999E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
196.79997E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
197.59998E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
198.39998E-6	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
199.19999E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
199.99999E-6	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
